mijoz_id,to'liq_ism,jinsi,tug'ilgan_sana,yoshi,Yosh_guruxi,viloyat,shahar_tuman,telefon,email,ro'yxatdan_o'tgan_sana,mijoz_staji_oy,Mijoz_staji_guruxi,bank,filial,mijoz_segmenti,ta'lim,kasb_sohasi,oilaviy_holat,o'rtacha_oylik_daromad_uzs,Daromad_guruxi,kredit_reytingi,Kredit_reytingi_guruxi,hisob_qoldig'i_uzs,kredit_mavjud,kredit_summasi_uzs,kredit_turi,yillik_foiz_stavkasi,kredit_muddati_oy,Kredit_yuklamasi_foiz,depozit_mavjud,depozit_summasi_uzs,mahsulotlar_soni,asosiy_mahsulot,karta_turi,oxirgi_oy_tranzaksiyalar_soni,oxirgi_oy_tranzaksiya_hajmi_uzs,Faollik_darajasi,mobil_ilova_foydalanadi,internet_banking,oxirgi_kirish_kunlari,Raqamli_mijoz,xavf_reytingi,kyc_status,muddati_o'tgan_qarz,muddati_o'tgan_kunlar,jalb_qilish_kanali,faol_mijoz,risk_segmenti,viloyat_kredit_orni,churn_xavfi,ketib_qolish_xavfi,mijoz_qiymat_indeksi,mijoz_toifasi
UZB101637,Valiyeva Dildora,Ayol,1991-06-17,35,35-44,Toshkent shahri,Olmazor,998885000000.0,dildora.valiye21@mail.ru,2024-10-02,23,O‘rta (1-3 yil),Hamkorbank,Filial-008,Corporate,O‘rta,Qurilish,Uylangan/Turmushga chiqqan,2848240,Past (< 3 mln),652,Yaxshi (650-749),2264367,Ha,32156876,Biznes krediti,28.3,12.0,94.1,Yo‘q,0,3,Overdraft,Visa Classic,9,1386870,Faol,Ha,Ha,15.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Partner,Ha,Yuqori risk,112,Faol / Sodiq,Faol / Sodiq,425779.75,Oddiy (Tier 3)
UZB103338,Toshmatova Dilfuza,Ayol,1987-01-27,39,35-44,Toshkent shahri,Sergeli,998979000000.0,dilfuza.toshma51@yandex.ru,2024-09-13,23,O‘rta (1-3 yil),Aloqabank,Filial-015,Retail,O‘rta,Xizmat ko‘rsatish,Bo‘ydoq,2732039,Past (< 3 mln),535,O‘rta (500-649),3139788,Ha,31745692,Biznes krediti,28.9,36.0,32.3,Yo‘q,0,3,Kredit kartasi,UnionPay,10,939904,Faol,Ha,Yo‘q,15.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Filial,Ha,O'rtacha risk,113,Faol / Sodiq,Faol / Sodiq,448991.38000000006,Oddiy (Tier 3)
UZB100870,Hasanova Feruza,Ayol,1989-10-20,36,35-44,Toshkent shahri,Yakkasaroy,998953000000.0,feruza.hasano91@mail.ru,2024-03-04,30,O‘rta (1-3 yil),Hamkorbank,Filial-036,Retail,O‘rta,Xizmat ko‘rsatish,Bo‘ydoq,3825976,O‘rta (3-7 mln),610,O‘rta (500-649),1150352,Ha,31691424,Mikroqarz,30.1,36.0,23.0,Yo‘q,0,2,Omonat,Humo,9,3331665,Faol,Yo‘q,Yo‘q,,An’anaviy,O‘rta,Qisman,Ha,1,Agent,Ha,Past risk (Xavfsiz),114,Faol / Sodiq,Faol / Sodiq,506748.50000000006,Oddiy (Tier 3)
UZB100376,Umarov Davron,Erkak,1983-01-20,43,35-44,Toshkent shahri,Mirzo Ulug‘bek,998932000000.0,davron.umarov81@yandex.ru,2022-10-07,47,Uzoq muddatli (3+ yil),Ipoteka-bank,Filial-011,Mass,O‘rta,Savdo,Beva,5132855,O‘rta (3-7 mln),517,O‘rta (500-649),1652697,Ha,31665416,Ipoteка,31.2,36.0,17.1,Yo‘q,0,2,Kredit kartasi,Mastercard Gold,10,2422143,Faol,Ha,Ha,7.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha,Past risk (Xavfsiz),115,Faol / Sodiq,Faol / Sodiq,644363.21,Oltin (Tier 2)
UZB101856,Qodirova Lola,Ayol,1989-08-29,36,35-44,Toshkent shahri,Yakkasaroy,998908000000.0,lola.qodiro84@yandex.ru,2024-01-01,32,O‘rta (1-3 yil),Turonbank,Filial-061,Retail,O‘rta maxsus,Sog‘liqni saqlash,Uylangan/Turmushga chiqqan,5556679,O‘rta (3-7 mln),666,Yaxshi (650-749),1443787,Ha,31476926,Biznes krediti,19.3,60.0,9.4,Yo‘q,0,1,Avtokredit,Mastercard Standard,12,3007396,Faol,Ha,Yo‘q,31.0,Raqamli,Past,Tasdiqlangan,Ha,101,Mobil ilova,Ha,Past risk (Xavfsiz),116,Faol / Sodiq,Faol / Sodiq,688005.17,Oltin (Tier 2)
UZB101876,Zokirova Sevara,Ayol,2002-05-25,24,18-24,Toshkent shahri,Yakkasaroy,998331000000.0,sevara.zokiro42@yandex.ru,2019-11-18,82,Uzoq muddatli (3+ yil),InFinBank,Filial-014,Mass,Magistr,IT/Texnologiya,Uylangan/Turmushga chiqqan,9482346,Yuqori (7-15 mln),666,Yaxshi (650-749),1830522,Ha,31245052,Mikroqarz,24.3,36.0,9.2,Ha,4670127,3,Biznes krediti,UnionPay,8,1538427,Faol,Ha,Yo‘q,1.0,Raqamli,Past,Tasdiqlangan,Ha,41,Mobil ilova,Ha,Past risk (Xavfsiz),117,Faol / Sodiq,Faol / Sodiq,1070529.24,Platina (Tier 1)
UZB101690,Aliyev Nodir,Erkak,1984-05-06,42,35-44,Toshkent shahri,Yunusobod,998979000000.0,nodir.aliyev74@yandex.ru,2023-09-10,36,Uzoq muddatli (3+ yil),Milliy bank,Filial-061,SME,Oliy,Davlat xizmati,Uylangan/Turmushga chiqqan,4815332,O‘rta (3-7 mln),660,Yaxshi (650-749),24727338,Ha,31144613,Iste’mol krediti,29.0,48.0,13.5,Yo‘q,0,1,Iste’mol krediti,UnionPay,15,2811009,Faol,Ha,Ha,2.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),118,Faol / Sodiq,Faol / Sodiq,1774120.28,Platina (Tier 1)
UZB100499,Kamolova Aziza,Ayol,1978-08-07,48,45-54,Toshkent shahri,Mirzo Ulug‘bek,998937000000.0,aziza.kamolo10@umail.uz,2025-06-29,14,O‘rta (1-3 yil),Orient Finans bank,Filial-045,Retail,O‘rta,Qurilish,Bo‘ydoq,1593976,Past (< 3 mln),602,O‘rta (500-649),8045720,Ha,31048285,Biznes krediti,30.8,24.0,81.2,Ha,4041816,3,Kredit kartasi,UnionPay,10,4264041,Faol,Ha,Ha,11.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Yuqori risk,119,Faol / Sodiq,Faol / Sodiq,646964.4199999999,Oltin (Tier 2)
UZB103894,Usmonov Hasan,Erkak,1988-11-13,37,35-44,Toshkent shahri,Yakkasaroy,998959000000.0,hasan.usmono45@mail.ru,2021-01-23,68,Uzoq muddatli (3+ yil),Tenge Bank,Filial-080,Corporate,O‘rta,Turizm,Uylangan/Turmushga chiqqan,17114607,Juda yuqori (15+ mln),632,O‘rta (500-649),509690,Ha,30966014,Overdraft,29.5,36.0,5.0,Yo‘q,0,2,Mikroqarz,Visa Classic,6,1199350,O‘rtacha,Ha,Yo‘q,4.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),120,Faol / Sodiq,Faol / Sodiq,1760932.2000000002,Platina (Tier 1)
UZB100920,Tursunova Madina,Ayol,1979-12-08,46,45-54,Toshkent shahri,Chilonzor,998906000000.0,madina.tursun22@yandex.ru,2026-07-25,1,Yangi (<1 yil),Universal bank,Filial-018,Retail,O‘rta,Sog‘liqni saqlash,Uylangan/Turmushga chiqqan,6036011,O‘rta (3-7 mln),651,Yaxshi (650-749),1323206,Ha,30911032,Kredit kartasi,26.3,48.0,10.7,Yo‘q,0,4,Iste’mol krediti,Mastercard Standard,8,7030074,Faol,Ha,Yo‘q,0.0,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha,Past risk (Xavfsiz),121,Faol / Sodiq,Faol / Sodiq,810362.88,Oltin (Tier 2)
UZB102859,Xolmatov Bahrom,Erkak,1981-02-13,45,45-54,Toshkent shahri,Shayxontohur,998943000000.0,bahrom.xolmat30@gmail.com,2024-10-18,22,O‘rta (1-3 yil),Milliy bank,Filial-010,SME,Oliy,Xizmat ko‘rsatish,Bo‘ydoq,4767465,O‘rta (3-7 mln),578,O‘rta (500-649),1276832,Ha,30749677,Mikroqarz,20.5,48.0,13.4,Yo‘q,0,4,Ipoteка,Humo,10,4984771,Faol,Yo‘q,Ha,3.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha,Past risk (Xavfsiz),122,Faol / Sodiq,Faol / Sodiq,640283.52,Oltin (Tier 2)
UZB100379,Sultonov Temur,Erkak,2004-11-02,21,18-24,Toshkent shahri,Uchtepa,998338000000.0,temur.sulton18@yandex.ru,2021-07-18,62,Uzoq muddatli (3+ yil),Aloqabank,Filial-047,Mass,Magistr,IT/Texnologiya,Ajrashgan,9002207,Yuqori (7-15 mln),505,O‘rta (500-649),6977346,Ha,30676189,Ipoteка,21.1,6.0,56.8,Yo‘q,0,2,Mikroqarz,Uzcard,10,2808832,Faol,Ha,Ha,14.0,Raqamli,Past,Qisman,Yo‘q,0,Partner,Ha,Yuqori risk,123,Faol / Sodiq,Faol / Sodiq,1305264.64,Platina (Tier 1)
UZB100510,Tursunova Zarina,Ayol,1969-11-09,56,55+,Toshkent shahri,Uchtepa,998998000000.0,zarina.tursun55@mail.ru,2020-05-18,76,Uzoq muddatli (3+ yil),Qishloq qurilish bank,Filial-077,Retail,Magistr,Ishlab chiqarish,Uylangan/Turmushga chiqqan,6336774,O‘rta (3-7 mln),612,O‘rta (500-649),1421689,Ha,30591161,Overdraft,30.0,24.0,20.1,Yo‘q,0,4,Overdraft,Mastercard Standard,5,754225,O‘rtacha,Ha,Ha,7.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Partner,Ha,Past risk (Xavfsiz),124,Faol / Sodiq,Faol / Sodiq,719846.35,Oltin (Tier 2)
UZB103285,Axmedova Asal,Ayol,1998-05-25,28,25-34,Toshkent shahri,Olmazor,998932000000.0,asal.axmedo91@umail.uz,2026-01-22,7,Yangi (<1 yil),Tenge Bank,Filial-038,Retail,O‘rta,Energetika,Uylangan/Turmushga chiqqan,1587970,Past (< 3 mln),759,A’lo (750+),1289759,Ha,30403460,Overdraft,32.0,60.0,31.9,Yo‘q,0,6,Ipoteка,Humo,9,1943153,Faol,Ha,Ha,8.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha,O'rtacha risk,125,Faol / Sodiq,Faol / Sodiq,262148.01,Oddiy (Tier 3)
UZB101212,Ibragimov Jamshid,Erkak,1991-09-14,34,25-34,Toshkent shahri,Mirzo Ulug‘bek,998996000000.0,jamshid.ibragi11@gmail.com,2021-07-10,62,Uzoq muddatli (3+ yil),Universal bank,Filial-019,SME,Oliy,Davlat xizmati,Bo‘ydoq,8366495,Yuqori (7-15 mln),643,O‘rta (500-649),1975797,Ha,30383550,Overdraft,18.9,60.0,6.1,Yo‘q,0,1,Iste’mol krediti,Visa Gold,4,3906760,O‘rtacha,Ha,Ha,13.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),126,Faol / Sodiq,Faol / Sodiq,1013574.5499999999,Oltin (Tier 2)
UZB103830,Yusupov Otabek,Erkak,1997-03-05,29,25-34,Toshkent shahri,Yakkasaroy,998999000000.0,otabek.yusupo90@yandex.ru,2025-12-06,8,Yangi (<1 yil),Trastbank,Filial-030,Retail,O‘rta,Xizmat ko‘rsatish,Ajrashgan,5884357,O‘rta (3-7 mln),640,O‘rta (500-649),998768,Ha,30275216,Iste’mol krediti,24.1,48.0,10.7,Yo‘q,0,2,Omonat,Mastercard Gold,4,3553236,O‘rtacha,Ha,Ha,2.0,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),127,Faol / Sodiq,Faol / Sodiq,709438.8200000001,Oltin (Tier 2)
UZB102897,Ismoilova Sevara,Ayol,1993-10-09,32,25-34,Toshkent shahri,Olmazor,998953000000.0,sevara.ismoil66@gmail.com,2024-04-30,28,O‘rta (1-3 yil),Ipoteka-bank,Filial-007,Retail,O‘rta,Savdo,Bo‘ydoq,2304582,Past (< 3 mln),670,Yaxshi (650-749),2847757,Ha,30101570,Overdraft,21.1,48.0,27.2,Ha,9633425,1,Iste’mol krediti,Visa Classic,6,1827723,O‘rtacha,Ha,Ha,52.0,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),128,Faol / Sodiq,Faol / Sodiq,409400.51000000007,Oddiy (Tier 3)
UZB100433,Yusupov Jamshid,Erkak,1977-12-11,48,45-54,Toshkent shahri,Mirzo Ulug‘bek,998942000000.0,jamshid.yusupo45@umail.uz,2021-08-25,60,Uzoq muddatli (3+ yil),Orient Finans bank,Filial-040,Mass,O‘rta,Bank/Moliya,Uylangan/Turmushga chiqqan,7121534,Yuqori (7-15 mln),655,Yaxshi (650-749),1189559,Ha,29664041,Iste’mol krediti,21.7,24.0,17.4,Yo‘q,0,2,Ipoteка,Humo,5,1088195,O‘rtacha,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),129,Faol / Sodiq,Faol / Sodiq,793395.25,Oltin (Tier 2)
UZB100874,Boboyev Jasur,Erkak,1964-10-15,61,55+,Toshkent shahri,Yakkasaroy,998914000000.0,jasur.boboye80@gmail.com,2020-04-22,77,Uzoq muddatli (3+ yil),Anorbank,Filial-001,Retail,O‘rta maxsus,Qurilish,Uylangan/Turmushga chiqqan,3206561,O‘rta (3-7 mln),585,O‘rta (500-649),4017311,Ha,29319271,Ipoteка,31.0,12.0,76.2,Yo‘q,0,2,Biznes krediti,UnionPay,6,4507788,O‘rtacha,Yo‘q,Yo‘q,,An’anaviy,Past,Kutilmoqda,Yo‘q,0,Agent,Ha,Yuqori risk,130,Faol / Sodiq,Faol / Sodiq,611677.41,Oddiy (Tier 3)
UZB102899,Rahimov Hasan,Erkak,1983-12-10,42,35-44,Toshkent shahri,Uchtepa,998945000000.0,hasan.rahimo13@yandex.ru,2023-08-14,36,Uzoq muddatli (3+ yil),Turonbank,Filial-008,Corporate,O‘rta maxsus,Qurilish,Uylangan/Turmushga chiqqan,3913970,O‘rta (3-7 mln),466,Yomon (<500),3459924,Ha,29295473,Avtokredit,20.5,12.0,62.4,Ha,4932323,2,Muddatli depozit,Humo,7,705811,O‘rtacha,Ha,Yo‘q,0.0,Raqamli,Past,Kutilmoqda,Yo‘q,0,Veb-sayt,Ha,Yuqori risk,131,Faol / Sodiq,Faol / Sodiq,578509.4199999999,Oddiy (Tier 3)
UZB101451,Kamolova Sevara,Ayol,1999-06-28,27,25-34,Toshkent shahri,Chilonzor,998908000000.0,sevara.kamolo83@yandex.ru,2025-05-30,15,O‘rta (1-3 yil),Asaka bank,Filial-051,Retail,Oliy,Sog‘liqni saqlash,Bo‘ydoq,2720498,Past (< 3 mln),458,Yomon (<500),1106415,Ha,29071034,Overdraft,20.3,48.0,22.3,Yo‘q,0,3,Ipoteка,Mastercard Gold,10,819890,Faol,Ha,Yo‘q,1.0,Raqamli,Past,Rad etilgan,Yo‘q,0,Filial,Ha,Past risk (Xavfsiz),132,Faol / Sodiq,Faol / Sodiq,343768.35,Oddiy (Tier 3)
UZB103895,Yusupova Iqbol,Ayol,1986-04-01,40,35-44,Toshkent shahri,Mirzo Ulug‘bek,998887000000.0,iqbol.yusupo13@gmail.com,2026-07-07,1,Yangi (<1 yil),Tenge Bank,Filial-054,SME,O‘rta,Transport,Uylangan/Turmushga chiqqan,11864455,Yuqori (7-15 mln),647,O‘rta (500-649),955895,Ha,28868625,Mikroqarz,28.3,60.0,4.1,Yo‘q,0,4,Plastik karta,Uzcard,6,2433461,O‘rtacha,Ha,Yo‘q,0.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),133,Faol / Sodiq,Faol / Sodiq,1282909.47,Platina (Tier 1)
UZB102663,Usmonova Husnida,Ayol,1990-06-06,36,35-44,Toshkent shahri,Chilonzor,998996000000.0,husnida.usmono13@yandex.ru,2022-05-27,51,Uzoq muddatli (3+ yil),Asaka bank,Filial-012,Retail,Oliy,Turizm,Uylangan/Turmushga chiqqan,8637454,Yuqori (7-15 mln),521,O‘rta (500-649),624334,Ha,28842246,Kredit kartasi,24.4,6.0,55.7,Ha,9913221,4,Ipoteка,Mastercard Gold,7,204983,O‘rtacha,Ha,Ha,1.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha,Yuqori risk,134,Faol / Sodiq,Faol / Sodiq,899061.76,Oltin (Tier 2)
UZB100844,Abdullayeva Laylo,Ayol,1985-06-12,41,35-44,Toshkent shahri,Sergeli,998974000000.0,laylo.abdull12@yandex.ru,2021-05-12,64,Uzoq muddatli (3+ yil),Agrobank,Filial-038,Retail,O‘rta maxsus,Xizmat ko‘rsatish,Uylangan/Turmushga chiqqan,4251244,O‘rta (3-7 mln),541,O‘rta (500-649),411964,Ha,28827579,Biznes krediti,24.0,36.0,18.8,Ha,868421,2,Muddatli depozit,Mastercard Gold,3,2225375,O‘rtacha,Ha,Yo‘q,26.0,Raqamli,Yuqori,Qisman,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),135,Faol / Sodiq,Faol / Sodiq,490230.10000000003,Oddiy (Tier 3)
UZB103930,Juraev Jasur,Erkak,2007-11-04,18,18-24,Toshkent shahri,Sergeli,998977000000.0,jasur.juraev48@mail.ru,2023-09-22,35,O‘rta (1-3 yil),Trastbank,Filial-041,Corporate,Magistr,Bank/Moliya,Bo‘ydoq,6583377,O‘rta (3-7 mln),783,A’lo (750+),1991849,Ha,28736000,Ipoteка,22.1,48.0,9.1,Yo‘q,0,4,Biznes krediti,Mastercard Standard,8,2541130,Faol,Ha,Yo‘q,26.0,Raqamli,Past,Tasdiqlangan,Ha,20,Veb-sayt,Ha,Past risk (Xavfsiz),136,Faol / Sodiq,Faol / Sodiq,808752.7500000001,Oltin (Tier 2)
UZB100201,Kamolov Jamshid,Erkak,2002-02-14,24,18-24,Toshkent shahri,Yunusobod,998941000000.0,jamshid.kamolo15@inbox.uz,2025-11-10,9,Yangi (<1 yil),Anorbank,Filial-077,Retail,Magistr,Ta’lim,Uylangan/Turmushga chiqqan,6504298,O‘rta (3-7 mln),756,A’lo (750+),10595249,Ha,28722265,Iste’mol krediti,26.8,6.0,73.6,Yo‘q,0,3,Plastik karta,Visa Classic,22,8193507,Juda faol,Ha,Yo‘q,11.0,Raqamli,Yuqori,Qisman,Yo‘q,0,Agent,Ha,Yuqori risk,137,Faol / Sodiq,Faol / Sodiq,1344062.3900000001,Platina (Tier 1)
UZB101738,Mirzayev Kamol,Erkak,2007-03-20,19,18-24,Toshkent shahri,Chilonzor,998995000000.0,kamol.mirzay39@gmail.com,2026-06-22,2,Yangi (<1 yil),Asaka bank,Filial-074,Corporate,Oliy,Qurilish,Bo‘ydoq,3896529,O‘rta (3-7 mln),500,O‘rta (500-649),452900,Ha,28712416,Iste’mol krediti,26.3,24.0,30.7,Yo‘q,0,1,Plastik karta,Visa Classic,5,3407015,O‘rtacha,Yo‘q,Ha,1.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha,O'rtacha risk,138,Faol / Sodiq,Faol / Sodiq,480438.2,Oddiy (Tier 3)
UZB103839,Karimov Vali,Erkak,1985-02-09,41,35-44,Toshkent shahri,Mirzo Ulug‘bek,998993000000.0,vali.karimo24@yandex.ru,2025-12-08,8,Yangi (<1 yil),Ipoteka-bank,Filial-020,Retail,O‘rta,Transport,Bo‘ydoq,5897545,O‘rta (3-7 mln),538,O‘rta (500-649),3019353,Ha,28538208,Mikroqarz,19.8,24.0,20.2,Yo‘q,0,4,Biznes krediti,UnionPay,11,3296138,Faol,Ha,Yo‘q,6.0,Raqamli,Juda yuqori,Tasdiqlangan,Yo‘q,0,Filial,Ha,Past risk (Xavfsiz),139,Faol / Sodiq,Faol / Sodiq,806644.91,Oltin (Tier 2)
UZB103293,Boboyeva Kamola,Ayol,1973-09-14,52,45-54,Toshkent shahri,Mirzo Ulug‘bek,998942000000.0,kamola.boboye94@inbox.uz,2019-11-03,82,Uzoq muddatli (3+ yil),Aloqabank,Filial-077,SME,Oliy,Turizm,Uylangan/Turmushga chiqqan,5223068,O‘rta (3-7 mln),571,O‘rta (500-649),276449,Ha,28454396,Overdraft,18.2,18.0,30.3,Yo‘q,0,5,Mikroqarz,Mastercard Standard,3,5744197,O‘rtacha,Yo‘q,Ha,6.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,O'rtacha risk,140,Faol / Sodiq,Faol / Sodiq,651013.19,Oltin (Tier 2)
UZB103275,Tursunov Dilshod,Erkak,1999-04-09,27,25-34,Toshkent shahri,Mirzo Ulug‘bek,998994000000.0,dilshod.tursun81@inbox.uz,2021-01-25,67,Uzoq muddatli (3+ yil),Milliy bank,Filial-062,Corporate,Oliy,Savdo,Uylangan/Turmushga chiqqan,4909298,O‘rta (3-7 mln),668,Yaxshi (650-749),12966064,Ha,28411621,Mikroqarz,20.2,24.0,24.1,Ha,9155578,4,Kredit kartasi,Visa Gold,23,3108415,Juda faol,Yo‘q,Ha,11.0,Raqamli,Past,Tasdiqlangan,Ha,20,Mobil ilova,Ha,Past risk (Xavfsiz),141,Faol / Sodiq,Faol / Sodiq,1201401.3,Platina (Tier 1)
UZB103533,Axmedova Asal,Ayol,1974-05-15,52,45-54,Toshkent shahri,Mirzo Ulug‘bek,998997000000.0,asal.axmedo76@mail.ru,2023-06-30,38,Uzoq muddatli (3+ yil),Xalq banki,Filial-014,SME,Oliy,Turizm,Bo‘ydoq,12093312,Yuqori (7-15 mln),668,Yaxshi (650-749),2853835,Ha,28031076,Ipoteка,19.1,12.0,19.3,Ha,14445235,1,Mikroqarz,UnionPay,11,2714924,Faol,Ha,Yo‘q,12.0,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha,Past risk (Xavfsiz),142,Faol / Sodiq,Faol / Sodiq,1406321.43,Platina (Tier 1)
UZB102590,Toshmatova Madina,Ayol,1983-10-27,42,35-44,Toshkent shahri,Yakkasaroy,998889000000.0,madina.toshma56@yandex.ru,2024-10-16,22,O‘rta (1-3 yil),Qishloq qurilish bank,Filial-009,Retail,O‘rta maxsus,Davlat xizmati,Beva,2355670,Past (< 3 mln),738,Yaxshi (650-749),5648422,Ha,27983268,Kredit kartasi,22.1,48.0,24.7,Yo‘q,0,3,Overdraft,Humo,17,3834431,Faol,Ha,Yo‘q,23.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),143,Faol / Sodiq,Faol / Sodiq,594676.72,Oddiy (Tier 3)
UZB102052,Usmonov Davron,Erkak,1988-06-06,38,35-44,Toshkent shahri,Yunusobod,998937000000.0,davron.usmono41@inbox.uz,2021-06-22,63,Uzoq muddatli (3+ yil),Trastbank,Filial-010,SME,O‘rta maxsus,O‘zini o‘zi band qilgan,Uylangan/Turmushga chiqqan,10873111,Yuqori (7-15 mln),743,Yaxshi (650-749),1914609,Ha,27946812,Biznes krediti,20.3,48.0,5.4,Ha,1477356,2,Ipoteка,Visa Gold,9,5013216,Faol,Ha,Ha,0.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),144,Faol / Sodiq,Faol / Sodiq,1283305.87,Platina (Tier 1)
UZB100636,Usmonov Eldor,Erkak,1994-10-22,31,25-34,Toshkent shahri,Yunusobod,998916000000.0,eldor.usmono36@umail.uz,2021-08-19,61,Uzoq muddatli (3+ yil),Ipoteka-bank,Filial-047,Retail,Oliy,Bank/Moliya,Uylangan/Turmushga chiqqan,4617526,O‘rta (3-7 mln),626,O‘rta (500-649),2226816,Ha,27749250,Kredit kartasi,27.2,24.0,25.0,Ha,2328660,3,Mikroqarz,Visa Gold,8,3515589,Faol,Ha,Ha,29.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha,Past risk (Xavfsiz),145,Faol / Sodiq,Faol / Sodiq,643405.18,Oltin (Tier 2)
UZB102028,Zokirov Temur,Erkak,1987-05-21,39,35-44,Toshkent shahri,Mirzo Ulug‘bek,998886000000.0,temur.zokiro25@gmail.com,2025-06-28,14,O‘rta (1-3 yil),Milliy bank,Filial-075,Retail,Bakalavr,Savdo,Bo‘ydoq,8499239,Yuqori (7-15 mln),608,O‘rta (500-649),2923968,Ha,27735495,Kredit kartasi,19.2,18.0,18.1,Yo‘q,0,4,Plastik karta,Mastercard Standard,8,1505029,Faol,Ha,Ha,15.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),146,Faol / Sodiq,Faol / Sodiq,1026222.88,Oltin (Tier 2)
UZB100198,Juraev Temur,Erkak,1971-01-29,55,55+,Toshkent shahri,Yakkasaroy,998936000000.0,temur.juraev24@umail.uz,2023-04-16,40,Uzoq muddatli (3+ yil),InFinBank,Filial-035,SME,O‘rta,Savdo,Uylangan/Turmushga chiqqan,10829680,Yuqori (7-15 mln),645,O‘rta (500-649),16359913,Ha,27643327,Iste’mol krediti,21.8,48.0,5.3,Yo‘q,0,4,Muddatli depozit,Uzcard,18,6594187,Faol,Yo‘q,Ha,18.0,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha,Past risk (Xavfsiz),147,Faol / Sodiq,Faol / Sodiq,2032847.39,Platina (Tier 1)
UZB102233,Qodirov Nodir,Erkak,1986-05-08,40,35-44,Toshkent shahri,Uchtepa,998953000000.0,nodir.qodiro57@mail.ru,2024-12-24,20,O‘rta (1-3 yil),Agrobank,Filial-068,SME,Magistr,IT/Texnologiya,Uylangan/Turmushga chiqqan,5391917,O‘rta (3-7 mln),694,Yaxshi (650-749),303449,Ha,27455521,Kredit kartasi,19.4,48.0,10.6,Ha,849756,1,Kredit kartasi,Mastercard Standard,8,4216219,Faol,Ha,Ha,14.0,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha,Past risk (Xavfsiz),148,Faol / Sodiq,Faol / Sodiq,638688.53,Oltin (Tier 2)
UZB100120,Saidova Dildora,Ayol,2008-01-26,18,18-24,Toshkent shahri,Mirzo Ulug‘bek,998978000000.0,dildora.saidov85@gmail.com,2023-04-27,40,Uzoq muddatli (3+ yil),Turonbank,Filial-056,SME,Magistr,Davlat xizmati,Uylangan/Turmushga chiqqan,4815577,O‘rta (3-7 mln),701,Yaxshi (650-749),5044106,Ha,27215592,Biznes krediti,27.3,48.0,11.8,Ha,1193441,1,Ipoteка,Visa Gold,21,5201196,Juda faol,Ha,Ha,3.0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Call-center,Ha,Past risk (Xavfsiz),149,Faol / Sodiq,Faol / Sodiq,837786.92,Oltin (Tier 2)
