mijoz_id,to'liq_ism,jinsi,tug'ilgan_sana,yoshi,Yosh_guruxi,viloyat,shahar_tuman,telefon,email,ro'yxatdan_o'tgan_sana,mijoz_staji_oy,Mijoz_staji_guruxi,bank,filial,mijoz_segmenti,ta'lim,kasb_sohasi,oilaviy_holat,o'rtacha_oylik_daromad_uzs,Daromad_guruxi,kredit_reytingi,Kredit_reytingi_guruxi,hisob_qoldig'i_uzs,kredit_mavjud,kredit_summasi_uzs,kredit_turi,yillik_foiz_stavkasi,kredit_muddati_oy,Kredit_yuklamasi_foiz,depozit_mavjud,depozit_summasi_uzs,mahsulotlar_soni,asosiy_mahsulot,karta_turi,oxirgi_oy_tranzaksiyalar_soni,oxirgi_oy_tranzaksiya_hajmi_uzs,Faollik_darajasi,mobil_ilova_foydalanadi,internet_banking,oxirgi_kirish_kunlari,Raqamli_mijoz,xavf_reytingi,kyc_status,muddati_o'tgan_qarz,muddati_o'tgan_kunlar,jalb_qilish_kanali,faol_mijoz
UZB102477,Juraev Nodir,Erkak,7/3/1981,45,45-54,Toshkent shahri,Shayxontohur,998911000000.00,nodir.juraev95@mail.ru,12/26/2023,32,O‘rta (1-3 yil),Turonbank,Filial-019,Retail,O‘rta maxsus,Ishlab chiqarish,Uylangan/Turmushga chiqqan,8427669,Yuqori (7-15 mln),550,O‘rta (500-649),928669,Yo‘q,0,,,,0,Yo‘q,0,4,Ipoteка,Uzcard,8,11591367,Faol,Ha,Yo‘q,23,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB102478,Zokirova Iqbol,Ayol,6/27/1978,48,45-54,Toshkent viloyati,Chirchiq,998338000000.00,iqbol.zokiro21@umail.uz,1/14/2021,68,Uzoq muddatli (3+ yil),Qishloq qurilish bank,Filial-069,Retail,Oliy,Qurilish,Uylangan/Turmushga chiqqan,25197920,Juda yuqori (15+ mln),598,O‘rta (500-649),7500234,Yo‘q,0,,,,0,Yo‘q,0,5,Iste’mol krediti,Visa Classic,22,1852367,Juda faol,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB102479,Latipova Husnida,Ayol,7/27/1983,43,35-44,Andijon,Andijon shahri,998334000000.00,husnida.latipo54@inbox.uz,1/16/2019,92,Uzoq muddatli (3+ yil),Orient Finans bank,Filial-028,Retail,O‘rta maxsus,Bank/Moliya,Uylangan/Turmushga chiqqan,6311508,O‘rta (3-7 mln),658,Yaxshi (650-749),8492396,Ha,8608646,Mikroqarz,22.5,12,11.4,Ha,6308262,2,Avtokredit,UnionPay,15,1926722,Faol,Yo‘q,Ha,0,Raqamli,Yuqori,Kutilmoqda,Ha,12,Filial,Ha
UZB102480,Olimov Bobur,Erkak,1/25/1983,43,35-44,Farg‘ona,Rishton,998909000000.00,bobur.olimov48@inbox.uz,1/28/2020,80,Uzoq muddatli (3+ yil),Xalq banki,Filial-012,Retail,PhD,Sog‘liqni saqlash,Uylangan/Turmushga chiqqan,3093544,O‘rta (3-7 mln),460,Yomon (<500),2466966,Yo‘q,0,,,,0,Yo‘q,0,2,Iste’mol krediti,UnionPay,5,1817124,O‘rtacha,Ha,Yo‘q,3,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB102481,Yusupov Karim,Erkak,4/28/1971,55,55+,Surxondaryo,Sherobod,998940000000.00,karim.yusupo42@yandex.ru,7/16/2023,37,Uzoq muddatli (3+ yil),Asaka bank,Filial-030,Retail,Oliy,Transport,Bo‘ydoq,4632027,O‘rta (3-7 mln),595,O‘rta (500-649),7357900,Yo‘q,0,,,,0,Yo‘q,0,4,Avtokredit,Mastercard Gold,16,4271691,Faol,Yo‘q,Ha,18,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB102482,Xolmatova Fotima,Ayol,5/5/1985,41,35-44,Toshkent shahri,Mirzo Ulug‘bek,998994000000.00,fotima.xolmat69@yandex.ru,5/30/2023,39,Uzoq muddatli (3+ yil),Aloqabank,Filial-048,Retail,Oliy,Transport,Ajrashgan,4063735,O‘rta (3-7 mln),730,Yaxshi (650-749),23081171,Ha,132687114,Kredit kartasi,29.9,18,181.4,Ha,2644618,2,Muddatli depozit,Humo,12,2586133,Faol,Ha,Ha,2,Raqamli,Past,Qisman,Yo‘q,0,Filial,Ha
UZB102483,Boboyev Sardor,Erkak,6/9/1980,46,45-54,Toshkent viloyati,Olmaliq,998334000000.00,sardor.boboye49@yandex.ru,1/26/2020,80,Uzoq muddatli (3+ yil),Xalq banki,Filial-058,SME,O‘rta,Ishlab chiqarish,Uylangan/Turmushga chiqqan,7081414,Yuqori (7-15 mln),457,Yomon (<500),13050679,Yo‘q,0,,,,0,Ha,1207791,2,Biznes krediti,Humo,14,1741591,Faol,Yo‘q,Yo‘q,,An’anaviy,Juda yuqori,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB102484,Umarov Kamol,Erkak,2/8/1988,38,35-44,Xorazm,Xonqa,998917000000.00,kamol.umarov94@inbox.uz,4/13/2023,41,Uzoq muddatli (3+ yil),Milliy bank,Filial-031,Retail,Magistr,Qurilish,Uylangan/Turmushga chiqqan,1638110,Past (< 3 mln),764,A’lo (750+),439093,Yo‘q,0,,,,0,Yo‘q,0,2,Avtokredit,Visa Classic,8,12037058,Faol,Ha,Yo‘q,25,Raqamli,Juda yuqori,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB102485,Mirzayev Farrux,Erkak,7/31/1996,30,25-34,Andijon,Xonobod,998884000000.00,farrux.mirzay40@mail.ru,5/25/2019,88,Uzoq muddatli (3+ yil),Aloqabank,Filial-023,Corporate,Magistr,O‘zini o‘zi band qilgan,Uylangan/Turmushga chiqqan,1629372,Past (< 3 mln),658,Yaxshi (650-749),598728,Yo‘q,0,,,,0,Yo‘q,0,2,Muddatli depozit,Visa Gold,13,4965414,Faol,Ha,Yo‘q,12,Raqamli,O‘rta,Kutilmoqda,Yo‘q,0,Mobil ilova,Ha
UZB102486,Normatova Oydin,Ayol,12/13/1985,40,35-44,Andijon,Andijon shahri,998946000000.00,oydin.normat73@inbox.uz,8/6/2021,61,Uzoq muddatli (3+ yil),Hamkorbank,Filial-058,SME,Oliy,O‘zini o‘zi band qilgan,Uylangan/Turmushga chiqqan,4584741,O‘rta (3-7 mln),747,Yaxshi (650-749),364858,Yo‘q,0,,,,0,Yo‘q,0,2,Mikroqarz,Visa Gold,8,2668237,Faol,Ha,Ha,2,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB102487,Ibragimova Komila,Ayol,1/11/1990,36,35-44,Toshkent shahri,Uchtepa,998335000000.00,komila.ibragi45@gmail.com,3/11/2019,90,Uzoq muddatli (3+ yil),Kapitalbank,Filial-058,Corporate,Magistr,Energetika,Bo‘ydoq,4090583,O‘rta (3-7 mln),582,O‘rta (500-649),3848348,Ha,26552848,Biznes krediti,29.3,12,54.1,Ha,1315679,3,Iste’mol krediti,Uzcard,8,1694456,Faol,Ha,Ha,3,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB102488,Valiyev Jamshid,Erkak,1/29/1996,30,25-34,Samarqand,Urgut,998945000000.00,jamshid.valiye88@umail.uz,1/20/2023,43,Uzoq muddatli (3+ yil),Xalq banki,Filial-026,Retail,Bakalavr,IT/Texnologiya,Bo‘ydoq,7156297,Yuqori (7-15 mln),673,Yaxshi (650-749),6997644,Ha,18218399,Kredit kartasi,27.3,18,14.1,Yo‘q,0,3,Muddatli depozit,Visa Gold,26,2266705,Juda faol,Ha,Ha,8,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB102489,Umarov Karim,Erkak,12/10/1990,35,35-44,Farg‘ona,Farg‘ona shahri,998920000000.00,karim.umarov39@yandex.ru,9/23/2019,84,Uzoq muddatli (3+ yil),Ipoteka-bank,Filial-006,Retail,O‘rta,Turizm,Uylangan/Turmushga chiqqan,2337147,Past (< 3 mln),663,Yaxshi (650-749),1183666,Ha,12390232,Overdraft,24.8,48,11,Ha,736105,2,Muddatli depozit,Mastercard Standard,6,1196039,O‘rtacha,Ha,Yo‘q,43,Raqamli,O‘rta,Qisman,Yo‘q,0,Call-center,Ha
UZB102490,Ergasheva Jamila,Ayol,5/6/1985,41,35-44,Navoiy,Zarafshon,998954000000.00,jamila.ergash24@yandex.ru,11/4/2020,70,Uzoq muddatli (3+ yil),Hamkorbank,Filial-069,SME,O‘rta maxsus,Qurilish,Bo‘ydoq,5762580,O‘rta (3-7 mln),442,Yomon (<500),4616085,Ha,9233601,Overdraft,31,24,6.7,Yo‘q,0,2,Mikroqarz,Visa Classic,7,1901236,O‘rtacha,Ha,Yo‘q,0,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB102491,Rasulova Zarina,Ayol,3/6/1982,44,35-44,Surxondaryo,Sherobod,998972000000.00,zarina.rasulo56@umail.uz,11/6/2022,46,Uzoq muddatli (3+ yil),Kapitalbank,Filial-033,Corporate,Magistr,Ta’lim,Bo‘ydoq,4460150,O‘rta (3-7 mln),479,Yomon (<500),1850454,Yo‘q,0,,,,0,Yo‘q,0,1,Biznes krediti,Uzcard,8,2109667,Faol,Yo‘q,Ha,35,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB102492,Boboyeva To‘lganoy,Ayol,5/6/2004,22,18-24,Samarqand,Urgut,998884000000.00,to‘lganoy.boboye24@yandex.ru,7/19/2023,37,Uzoq muddatli (3+ yil),Kapitalbank,Filial-019,SME,Oliy,Davlat xizmati,Uylangan/Turmushga chiqqan,12113079,Yuqori (7-15 mln),845,A’lo (750+),300667,Yo‘q,0,,,,0,Yo‘q,0,2,Ipoteка,UnionPay,7,2260819,O‘rtacha,Ha,Ha,3,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB102493,Boboyev Dilshod,Erkak,10/4/2001,24,18-24,Farg‘ona,Farg‘ona shahri,998932000000.00,dilshod.boboye63@mail.ru,6/27/2024,26,O‘rta (1-3 yil),Trastbank,Filial-065,Retail,O‘rta,Sog‘liqni saqlash,Uylangan/Turmushga chiqqan,25741252,Juda yuqori (15+ mln),562,O‘rta (500-649),1619305,Yo‘q,0,,,,0,Yo‘q,0,1,Iste’mol krediti,Visa Classic,9,2194889,Faol,Ha,Ha,8,Raqamli,Past,Rad etilgan,Yo‘q,0,Agent,Ha
UZB102494,Umarova Madina,Ayol,4/12/1980,46,45-54,Toshkent viloyati,Yangiyo‘l,998915000000.00,madina.umarov68@gmail.com,7/19/2026,1,Yangi (<1 yil),Xalq banki,Filial-066,Retail,Magistr,Qishloq xo‘jaligi,Uylangan/Turmushga chiqqan,2297989,Past (< 3 mln),590,O‘rta (500-649),4849088,Ha,4962991,Kredit kartasi,22.9,18,12,Ha,13235009,4,Avtokredit,Visa Gold,9,2775281,Faol,Ha,Yo‘q,21,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB102495,Olimov Yusuf,Erkak,2/18/1986,40,35-44,Samarqand,Payariq,998905000000.00,yusuf.olimov31@mail.ru,2/28/2024,30,O‘rta (1-3 yil),Tenge Bank,Filial-029,Corporate,Magistr,Qishloq xo‘jaligi,Uylangan/Turmushga chiqqan,16199459,Juda yuqori (15+ mln),586,O‘rta (500-649),216668,Ha,58060712,Mikroqarz,31.5,18,19.9,Yo‘q,0,4,Mikroqarz,Humo,17,2017457,Faol,Yo‘q,Yo‘q,,An’anaviy,Yuqori,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB102496,Saidov Jasur,Erkak,8/1/2007,19,18-24,Toshkent viloyati,Yangiyo‘l,998943000000.00,jasur.saidov13@inbox.uz,7/16/2026,1,Yangi (<1 yil),Asaka bank,Filial-065,Retail,O‘rta maxsus,Transport,Bo‘ydoq,6446154,O‘rta (3-7 mln),603,O‘rta (500-649),3444887,Ha,11391427,Kredit kartasi,21.3,36,4.9,Ha,18684639,1,Overdraft,Mastercard Gold,6,618354,O‘rtacha,Ha,Yo‘q,32,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB102497,Mamatov Vali,Erkak,12/8/1988,37,35-44,Buxoro,Kogon,998920000000.00,vali.mamato92@gmail.com,7/10/2023,38,Uzoq muddatli (3+ yil),Universal bank,Filial-019,Retail,Oliy,IT/Texnologiya,Ajrashgan,1910430,Past (< 3 mln),629,O‘rta (500-649),800393,Yo‘q,0,,,,0,Ha,223808,1,Mikroqarz,Visa Gold,13,3269809,Faol,Ha,Yo‘q,10,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB102498,Karimova Rayhon,Ayol,12/19/1989,36,35-44,Qashqadaryo,Shahrisabz,998994000000.00,rayhon.karimo47@inbox.uz,11/8/2022,46,Uzoq muddatli (3+ yil),Asaka bank,Filial-034,Retail,Magistr,Savdo,Uylangan/Turmushga chiqqan,3196724,O‘rta (3-7 mln),575,O‘rta (500-649),5816185,Yo‘q,0,,,,0,Ha,483179,3,Omonat,Mastercard Gold,24,585601,Juda faol,Yo‘q,Ha,8,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB102499,Nazarova Laylo,Ayol,8/24/2008,18,18-24,Andijon,Asaka,998997000000.00,laylo.nazaro27@inbox.uz,6/24/2021,62,Uzoq muddatli (3+ yil),Milliy bank,Filial-014,SME,Oliy,Davlat xizmati,Uylangan/Turmushga chiqqan,3456716,O‘rta (3-7 mln),652,Yaxshi (650-749),981751,Yo‘q,0,,,,0,Yo‘q,0,2,Avtokredit,UnionPay,6,2137401,O‘rtacha,Yo‘q,Ha,0,Raqamli,Juda yuqori,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB102500,Rahimova Kamola,Ayol,10/12/1982,43,35-44,Samarqand,Urgut,998885000000.00,kamola.rahimo63@yandex.ru,2/25/2023,42,Uzoq muddatli (3+ yil),Universal bank,Filial-048,Corporate,Oliy,Bank/Moliya,Uylangan/Turmushga chiqqan,2771869,Past (< 3 mln),658,Yaxshi (650-749),34344072,Yo‘q,0,,,,0,Ha,1680301,2,Mikroqarz,Visa Gold,10,5753320,Faol,Ha,Ha,11,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB102501,Qodirov Anvar,Erkak,3/3/2008,18,18-24,Andijon,Andijon shahri,998942000000.00,anvar.qodiro16@mail.ru,9/15/2023,35,O‘rta (1-3 yil),Agrobank,Filial-046,SME,Bakalavr,Qishloq xo‘jaligi,Uylangan/Turmushga chiqqan,18158680,Juda yuqori (15+ mln),683,Yaxshi (650-749),1772408,Ha,28314081,Avtokredit,21.2,12,13,Yo‘q,0,3,Mikroqarz,Mastercard Standard,12,1463585,Faol,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB102502,Abdullayev Sardor,Erkak,2/21/1990,36,35-44,Buxoro,Kogon,998944000000.00,sardor.abdull44@inbox.uz,2/2/2020,79,Uzoq muddatli (3+ yil),Agrobank,Filial-036,Retail,Magistr,Ta’lim,Uylangan/Turmushga chiqqan,3599980,O‘rta (3-7 mln),698,Yaxshi (650-749),4424134,Ha,32954592,Mikroqarz,28.4,18,50.9,Yo‘q,0,5,Overdraft,UnionPay,7,2834463,O‘rtacha,Ha,Ha,2,Raqamli,Past,Kutilmoqda,Yo‘q,0,Filial,Ha
UZB102503,Rasulov Erkin,Erkak,4/5/1998,28,25-34,Samarqand,Payariq,998938000000.00,erkin.rasulo71@gmail.com,4/26/2024,28,O‘rta (1-3 yil),Aloqabank,Filial-027,Retail,O‘rta,Qurilish,Uylangan/Turmushga chiqqan,5164185,O‘rta (3-7 mln),639,O‘rta (500-649),254944,Yo‘q,0,,,,0,Ha,707771,4,Biznes krediti,Humo,6,5476300,O‘rtacha,Ha,Yo‘q,12,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB102504,Normatova Asal,Ayol,8/18/1977,49,45-54,Navoiy,Zarafshon,998931000000.00,asal.normat45@yandex.ru,8/30/2018,97,Uzoq muddatli (3+ yil),Davr bank,Filial-029,Mass,O‘rta maxsus,Energetika,Uylangan/Turmushga chiqqan,9170599,Yuqori (7-15 mln),586,O‘rta (500-649),2129113,Yo‘q,0,,,,0,Yo‘q,0,3,Omonat,Mastercard Standard,9,8472140,Faol,Ha,Ha,4,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB102505,Ergasheva Oydin,Ayol,9/3/1972,53,45-54,Qashqadaryo,Kitob,998890000000.00,oydin.ergash32@mail.ru,8/27/2023,36,Uzoq muddatli (3+ yil),Universal bank,Filial-072,SME,Oliy,Transport,Uylangan/Turmushga chiqqan,5058029,O‘rta (3-7 mln),510,O‘rta (500-649),529862,Ha,24701089,Ipoteка,19,36,13.6,Yo‘q,0,1,Overdraft,UnionPay,7,20749488,O‘rtacha,Yo‘q,Yo‘q,,An’anaviy,Past,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB102506,Umarova To‘lganoy,Ayol,10/8/1992,33,25-34,Qashqadaryo,Guzor,998912000000.00,to‘lganoy.umarov55@inbox.uz,6/8/2025,14,O‘rta (1-3 yil),InFinBank,Filial-028,Retail,Magistr,Qurilish,Uylangan/Turmushga chiqqan,3675948,O‘rta (3-7 mln),687,Yaxshi (650-749),1669976,Ha,13958197,Kredit kartasi,27.5,24,15.8,Yo‘q,0,3,Iste’mol krediti,Uzcard,5,463484,O‘rtacha,Yo‘q,Ha,9,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB102507,Mamatov Zafar,Erkak,6/13/1985,41,35-44,Surxondaryo,Denov,998932000000.00,zafar.mamato79@umail.uz,8/23/2026,0,Yangi (<1 yil),Hamkorbank,Filial-073,Retail,Bakalavr,Qurilish,Uylangan/Turmushga chiqqan,8442155,Yuqori (7-15 mln),617,O‘rta (500-649),5710885,Yo‘q,0,,,,0,Yo‘q,0,5,Kredit kartasi,Mastercard Gold,24,5580035,Juda faol,Ha,Ha,3,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB102508,Ibragimova Jasmina,Ayol,1/24/1969,57,55+,Samarqand,Urgut,998977000000.00,jasmina.ibragi11@yandex.ru,4/27/2021,64,Uzoq muddatli (3+ yil),Kapitalbank,Filial-072,Retail,O‘rta,Transport,Uylangan/Turmushga chiqqan,3632284,O‘rta (3-7 mln),492,Yomon (<500),4181765,Yo‘q,0,,,,0,Ha,3996451,3,Muddatli depozit,Mastercard Standard,8,6080967,Faol,Ha,Ha,13,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB102509,Ergasheva Laylo,Ayol,3/18/1999,27,25-34,Qashqadaryo,Shahrisabz,998338000000.00,laylo.ergash25@inbox.uz,10/1/2023,35,O‘rta (1-3 yil),Orient Finans bank,Filial-048,Retail,Oliy,Qurilish,Uylangan/Turmushga chiqqan,2398837,Past (< 3 mln),701,Yaxshi (650-749),956986,Ha,9123826,Ipoteка,25.9,12,31.7,Yo‘q,0,5,Muddatli depozit,Mastercard Gold,20,10625093,Juda faol,Ha,Yo‘q,2,Raqamli,Past,Kutilmoqda,Yo‘q,0,Agent,Ha
UZB102510,Ismoilov Karim,Erkak,8/30/1964,61,55+,Farg‘ona,Qo‘qon,998887000000.00,karim.ismoil81@umail.uz,4/4/2020,77,Uzoq muddatli (3+ yil),Agrobank,Filial-053,Mass,Magistr,Savdo,Beva,3206359,O‘rta (3-7 mln),510,O‘rta (500-649),4989252,Yo‘q,0,,,,0,Yo‘q,0,1,Iste’mol krediti,Visa Classic,8,7223946,Faol,Yo‘q,Ha,0,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB102511,Normatov Kamol,Erkak,12/6/1974,51,45-54,Andijon,Asaka,998914000000.00,kamol.normat60@inbox.uz,12/20/2024,20,O‘rta (1-3 yil),Aloqabank,Filial-059,Retail,O‘rta maxsus,Transport,Uylangan/Turmushga chiqqan,3720358,O‘rta (3-7 mln),506,O‘rta (500-649),5419762,Yo‘q,0,,,,0,Yo‘q,0,1,Omonat,Visa Classic,25,8745282,Juda faol,Ha,Ha,2,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha
UZB102512,Zokirova Umida,Ayol,12/16/1996,29,25-34,Sirdaryo,Guliston,998959000000.00,umida.zokiro29@gmail.com,9/14/2022,48,Uzoq muddatli (3+ yil),Hamkorbank,Filial-056,Retail,Magistr,Turizm,Uylangan/Turmushga chiqqan,3427887,O‘rta (3-7 mln),616,O‘rta (500-649),1936894,Yo‘q,0,,,,0,Yo‘q,0,6,Avtokredit,Mastercard Standard,7,2175477,O‘rtacha,Yo‘q,Ha,17,Raqamli,Juda yuqori,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB102513,Xolmatova Komila,Ayol,12/22/1996,29,25-34,Toshkent shahri,Yunusobod,998912000000.00,komila.xolmat13@gmail.com,9/12/2018,96,Uzoq muddatli (3+ yil),InFinBank,Filial-073,Retail,O‘rta maxsus,Ishlab chiqarish,Uylangan/Turmushga chiqqan,5630938,O‘rta (3-7 mln),697,Yaxshi (650-749),7528946,Yo‘q,0,,,,0,Yo‘q,0,2,Avtokredit,Humo,14,12453259,Faol,Ha,Ha,5,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB102514,Latipov Erkin,Erkak,5/3/1980,46,45-54,Samarqand,Urgut,998953000000.00,erkin.latipo31@yandex.ru,5/19/2021,64,Uzoq muddatli (3+ yil),Xalq banki,Filial-052,Retail,O‘rta,IT/Texnologiya,Bo‘ydoq,2094724,Past (< 3 mln),723,Yaxshi (650-749),1413942,Ha,80723552,Iste’mol krediti,29.5,36,107,Ha,2396609,1,Avtokredit,Visa Classic,8,1675343,Faol,Ha,Ha,1,Raqamli,Past,Kutilmoqda,Yo‘q,0,Call-center,Ha
UZB102515,Axmedova Feruza,Ayol,5/17/1993,33,25-34,Xorazm,Xonqa,998918000000.00,feruza.axmedo59@yandex.ru,7/30/2023,37,Uzoq muddatli (3+ yil),Qishloq qurilish bank,Filial-079,SME,O‘rta maxsus,O‘zini o‘zi band qilgan,Bo‘ydoq,7855719,Yuqori (7-15 mln),645,O‘rta (500-649),6424158,Yo‘q,0,,,,0,Ha,3533088,4,Overdraft,Uzcard,20,14705485,Juda faol,Ha,Ha,35,Raqamli,Yuqori,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB102516,Ergashev Temur,Erkak,9/5/1995,30,25-34,Buxoro,Romitan,998916000000.00,temur.ergash98@mail.ru,1/21/2020,80,Uzoq muddatli (3+ yil),Kapitalbank,Filial-052,Retail,Oliy,IT/Texnologiya,Uylangan/Turmushga chiqqan,16148776,Juda yuqori (15+ mln),570,O‘rta (500-649),1076943,Ha,13876505,Avtokredit,26.4,36,2.4,Yo‘q,0,3,Muddatli depozit,Mastercard Standard,10,1798273,Faol,Ha,Yo‘q,36,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Mobil ilova,Ha
UZB102517,Ibragimov Temur,Erkak,12/24/1989,36,35-44,Andijon,Andijon shahri,998956000000.00,temur.ibragi84@gmail.com,5/9/2021,64,Uzoq muddatli (3+ yil),Anorbank,Filial-013,SME,Oliy,Qurilish,Uylangan/Turmushga chiqqan,4578020,O‘rta (3-7 mln),683,Yaxshi (650-749),824125,Yo‘q,0,,,,0,Ha,1149427,2,Muddatli depozit,Mastercard Standard,10,2848106,Faol,Yo‘q,Ha,20,Raqamli,Past,Qisman,Yo‘q,0,Filial,Ha
UZB102518,Qodirova Shahnoza,Ayol,4/28/1990,36,35-44,Andijon,Andijon shahri,998907000000.00,shahnoza.qodiro34@inbox.uz,12/24/2025,8,Yangi (<1 yil),Anorbank,Filial-043,Retail,O‘rta,Turizm,Bo‘ydoq,7677272,Yuqori (7-15 mln),532,O‘rta (500-649),4500598,Ha,131749020,Avtokredit,31.9,36,47.7,Ha,783958,1,Biznes krediti,Mastercard Gold,14,3483140,Faol,Ha,Ha,1,Raqamli,O‘rta,Qisman,Yo‘q,0,Call-center,Ha
UZB102519,Aliyeva Asal,Ayol,6/12/1983,43,35-44,Toshkent shahri,Shayxontohur,998905000000.00,asal.aliyev21@yandex.ru,10/25/2023,34,O‘rta (1-3 yil),Universal bank,Filial-022,SME,PhD,Turizm,Uylangan/Turmushga chiqqan,6255656,O‘rta (3-7 mln),644,O‘rta (500-649),2656849,Yo‘q,0,,,,0,Yo‘q,0,2,Plastik karta,Visa Classic,10,5781611,Faol,Ha,Yo‘q,10,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Filial,Ha
UZB102520,Nazarov Ibrohim,Erkak,2/17/1985,41,35-44,Qashqadaryo,Shahrisabz,998337000000.00,ibrohim.nazaro56@inbox.uz,9/1/2023,36,Uzoq muddatli (3+ yil),Agrobank,Filial-023,SME,O‘rta,Ta’lim,Uylangan/Turmushga chiqqan,14663349,Yuqori (7-15 mln),661,Yaxshi (650-749),8101985,Yo‘q,0,,,,0,Yo‘q,0,3,Omonat,Mastercard Standard,21,35524621,Juda faol,Ha,Yo‘q,11,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Partner,Ha
UZB102521,Axmedov Karim,Erkak,7/17/1976,50,45-54,Toshkent shahri,Yakkasaroy,998944000000.00,karim.axmedo99@yandex.ru,12/12/2022,45,Uzoq muddatli (3+ yil),Aloqabank,Filial-033,Retail,Magistr,Bank/Moliya,Uylangan/Turmushga chiqqan,6675680,O‘rta (3-7 mln),555,O‘rta (500-649),37369882,Yo‘q,0,,,,0,Ha,2268756,3,Biznes krediti,UnionPay,22,1981608,Juda faol,Ha,Yo‘q,17,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Agent,Ha
UZB102522,Mirzayev Eldor,Erkak,12/26/2007,18,18-24,Andijon,Asaka,998905000000.00,eldor.mirzay51@mail.ru,12/2/2024,21,O‘rta (1-3 yil),Ipoteka-bank,Filial-006,Corporate,PhD,Transport,Beva,2231147,Past (< 3 mln),595,O‘rta (500-649),1970702,Ha,27615310,Iste’mol krediti,23.5,60,20.6,Yo‘q,0,1,Omonat,Humo,9,2511397,Faol,Yo‘q,Ha,4,Raqamli,O‘rta,Tasdiqlangan,Yo‘q,0,Veb-sayt,Ha
UZB102523,Qodirova Husnida,Ayol,1/24/1957,69,55+,Toshkent viloyati,Angren,998916000000.00,husnida.qodiro17@inbox.uz,8/3/2024,25,O‘rta (1-3 yil),Hamkorbank,Filial-017,SME,Oliy,Xizmat ko‘rsatish,Uylangan/Turmushga chiqqan,3991579,O‘rta (3-7 mln),564,O‘rta (500-649),4281467,Yo‘q,0,,,,0,Ha,1442400,4,Ipoteка,UnionPay,7,37064745,O‘rtacha,Ha,Yo‘q,21,Raqamli,Past,Kutilmoqda,Yo‘q,0,Partner,Ha
UZB102524,Kamolov Mirzo,Erkak,6/26/1979,47,45-54,Toshkent viloyati,Bekobod,998954000000.00,mirzo.kamolo14@umail.uz,1/16/2021,68,Uzoq muddatli (3+ yil),Hamkorbank,Filial-065,Retail,Magistr,Savdo,Uylangan/Turmushga chiqqan,19307301,Juda yuqori (15+ mln),683,Yaxshi (650-749),1922114,Ha,8945615,Mikroqarz,27.6,12,3.9,Yo‘q,0,5,Overdraft,UnionPay,5,498820,O‘rtacha,Ha,Yo‘q,1,Raqamli,Past,Tasdiqlangan,Yo‘q,0,Call-center,Ha
